"Word","POS","Sense","Lem","Stem","Frequency","Class","Notes"
"85","CD","eighty-five.s.01","85","85", 5
"run","VB","tend.v.01","run","run", 5
"push","NN","push_button.n.01","push","push", 5
"logic","JJ","None","logic","logic", 5
"pride","NN","pride.n.05","pride","pride", 5
"use","VBP","use.v.01","use","use", 5
"imagine","NNP","None","imagine","imagin", 5
"may","MD","may.n.01","may","may", 5
"site","NNP","site.n.02","site","site", 5
"giving","VBG","give.v.43","giving","give", 5
"kespry","NNP","None","kespry","kespri", 5
"accurate","NN","None","accurate","accur", 5
"construction","NN","construction.n.02","construction","construct", 5
"sectors","NNS","sector.n.04","sector","sector", 5
"play","NN","turn.n.03","play","play", 5
"64","CD","sixty-four.s.01","64","64", 5
"play","NN","gambling.n.01","play","play", 5
"allows","VBZ","allow.v.09","allows","allow", 5
"theme","NN","theme.n.02","theme","theme", 5
"park","NN","park.n.01","park","park", 5
"compete","VBP","compete.v.01","compete","compet", 5
"show","NN","appearance.n.06","show","show", 5
"superhero","NN","None","superhero","superhero", 5
"hang","VBD","hang.v.14","hang","hang", 5
"29","CD","twenty-nine.n.01","29","29", 5
"1.9","CD","None","1.9","1.9", 5
"mvc","NNP","None","mvc","mvc", 5
"robust","NNP","None","robust","robust", 5
"badge","NN","badge.n.01","badge","badg", 5
"25","CD","twenty-five.n.01","25","25", 5
"consists","VBZ","consist.v.04","consists","consist", 5
"vibrant","JJ","None","vibrant","vibrant", 5
"continuing","VBG","continue.v.06","continuing","continu", 5
"ambitions","NNS","ambition.n.02","ambition","ambit", 5
"containerized","VBN","containerize.v.01","containerized","container", 5
"icracked","VBN","None","icracked","icrack", 5
"connect","VBP","get_in_touch.v.01","connect","connect", 5
"push","NN","push.n.01","push","push", 5
"improved","JJ","improved.a.01","improved","improv", 5
"knack","NN","bent.n.04","knack","knack", 5
"document","JJ","None","document","document", 5
"considered","VBN","view.v.02","considered","consid", 5
"lead","NNP","lead.n.17","lead","lead", 5
"routing","VBG","route.v.03","routing","rout", 5
"drive","NN","drive.n.09","drive","drive", 5
"markets","NNS","market.n.04","market","market", 5
"institutions","NNS","institution.n.03","institution","institut", 5
"hear","VB","hear.v.04","hear","hear", 5
"reserves","NNS","reserve.n.07","reserve","reserv", 5
"short","JJ","short.a.06","short","short", 5
"idea","NN","idea.n.01","idea","idea", 5
"script","NNP","script.n.03","script","script", 5
"based","VBD","free-base.v.01","based","base", 5
"innovating","VBG","introduce.v.02","innovating","innov", 5
"coaching","NN","coaching.n.01","coaching","coach", 5
"change","NN","change.n.07","change","chang", 5
"powerpoint","NNP","None","powerpoint","powerpoint", 5
"required","VBD","ask.v.04","required","requir", 5
"statements","NNS","statement.n.03","statement","statement", 5
"provisioning","NNP","None","provisioning","provis", 5
"packer","NNP","meat_packer.n.01","packer","packer", 5
"aligned","VBN","align.v.03","aligned","align", 5
"exploring","VBG","explore.v.02","exploring","explor", 5
"box","NN","box.n.07","box","box", 5
"systems","NNPS","system.n.01","systems","system", 5
"hardware","NN","hardware.n.02","hardware","hardwar", 5
"founding","VBG","establish.v.08","founding","found", 5
"positions","NNS","situation.n.02","position","posit", 5
"flow","NN","menstruation.n.01","flow","flow", 5
"flux","NNP","magnetic_field.n.01","flux","flux", 5
"peer","NN","peer.n.01","peer","peer", 5
"cv","NNP","curriculum_vitae.n.01","cv","cv", 5
"portal","NN","portal_site.n.01","portal","portal", 5
"findings","NNS","findings.n.01","finding","find", 5
"cryptographic","JJ","cryptanalytic.a.01","cryptographic","cryptograph", 5
"example","NN","example.n.01","example","exampl", 5
"purchase","VB","buy.v.01","purchase","purchas", 5
"employment","NNP","use.n.01","employment","employ", 5
"employing","VBG","use.v.01","employing","employ", 5
"action","NN","action.n.07","action","action", 5
"firewalls","NNS","firewall.n.03","firewall","firewal", 5
"etc","VBP","None","etc","etc", 5
"button","NN","button.n.07","button","button", 5
"supported","VBN","support.v.09","supported","support", 5
"alert","JJ","alert.a.01","alert","alert", 5
"sources","NNS","reservoir.n.04","source","sourc", 5
"nokia","NNP","None","nokia","nokia", 5
"present","JJ","present.a.02","present","present", 5
"functional","JJ","functional.a.01","functional","function", 5
"0","CD","zero.s.01","0","0", 5
"employment","JJ","None","employment","employ", 5
"ariba","NNP","None","ariba","ariba", 5
"fortune","NNP","luck.n.02","fortune","fortun", 5
"tools","NNS","instrument.n.02","tool","tool", 5
"invests","VBZ","invest.v.03","invests","invest", 5
"qualities","NNS","quality.n.03","quality","qualiti", 5
"pay","VB","give.v.05","pay","pay", 5
"tens","NNS","ten-spot.n.01","ten","ten", 5
"anytime","RB","None","anytime","anytim", 5
"approval","NN","blessing.n.01","approval","approv", 5
"domestic","JJ","domestic.a.02","domestic","domest", 5
"devsecops","NNP","None","devsecops","devsecop", 5
"aurora","NNP","dawn.n.01","aurora","aurora", 5
"integrate","NNP","None","integrate","integr", 5
"vault","NNP","vault.n.02","vault","vault", 5
"leave","VBP","leave.v.02","leave","leav", 5
"intelligence","NNP","intelligence.n.01","intelligence","intellig", 5
"recruiter","NN","recruiter.n.02","recruiter","recruit", 5
"vectors","NNS","vector.n.04","vector","vector", 5
"lifecycle","NNP","None","lifecycle","lifecycl", 5
"mitigation","NN","moderation.n.04","mitigation","mitig", 5
"determination","NN","determination.n.02","determination","determin", 5
"advantages","NNS","advantage.n.01","advantage","advantag", 5
"proposals","NNS","proposal.n.03","proposal","propos", 5
"proof","NN","validation.n.01","proof","proof", 5
"parsable","JJ","None","parsable","parsabl", 5
"twitch","NNP","twitch.n.01","twitch","twitch", 5
"department","NNP","department.n.03","department","depart", 5
"unified","JJ","None","unified","unifi", 5
"benefit","NN","benefit.n.01","benefit","benefit", 5
"verticals","NNS","vertical.n.01","vertical","vertic", 5
"noticed","VBD","notice.v.04","noticed","notic", 5
"maintain","VB","conserve.v.02","maintain","maintain", 5
"want","VB","want.v.03","want","want", 5
"managers","NNPS","director.n.01","managers","manag", 5
"turner","NNP","turner.n.05","turner","turner", 5
"carrier","NN","carrier.n.04","carrier","carrier", 5
"services","NNPS","overhaul.n.01","services","servic", 5
"maximum","JJ","maximal.a.01","maximum","maximum", 5
"none","NN","none.n.02","none","none", 5
"first","JJ","first.a.01","first","first", 5
"trusted","VBN","hope.v.01","trusted","trust", 5
"bit","NN","bit.n.11","bit","bit", 5
"veeva","NNP","None","veeva","veeva", 5
"runs","VBZ","run.v.33","run","run", 5
"architecting","NN","None","architecting","architect", 5
"closer","NN","closer.n.02","closer","closer", 5
"bring","VBG","bring.v.05","bring","bring", 5
"expand","VBD","elaborate.v.01","expand","expand", 5
"builders","NNS","builder.n.02","builder","builder", 5
"yearly","RB","annually.r.01","yearly","yearli", 5
"synchronize","VB","synchronize.v.06","synchronize","synchron", 5
"subject","NN","subject.n.01","subject","subject", 5
"visit","VB","visit.v.04","visit","visit", 5
"us","PRP","u.n.03","u","us", 5
"theory","NN","theory.n.01","theory","theori", 5
"connected","VBN","connect.v.07","connected","connect", 5
"forensics","NNS","forensics.n.01","forensics","forens", 5
"advise","VB","rede.v.02","advise","advis", 5
"algorithm","NN","algorithm.n.01","algorithm","algorithm", 5
"ar","NNP","arkansas.n.01","ar","ar", 5
"field","NN","field.n.15","field","field", 5
"bring-up","NN","None","bring-up","bring-up", 5
"i2c","NNP","None","i2c","i2c", 5
"uart","NNP","None","uart","uart", 5
"linear","JJ","linear.a.02","linear","linear", 5
"algebra","NN","algebra.n.01","algebra","algebra", 5
"optimize","NNP","None","optimize","optim", 5
"potentially","RB","potentially.r.01","potentially","potenti", 5
"better","JJR","better.a.01","better","better", 5
"given","VBN","move_over.v.01","given","given", 5
"involves","VBZ","involve.v.06","involves","involv", 5
"programmer","NN","programmer.n.01","programmer","programm", 5
"prototyping","NN","None","prototyping","prototyp", 5
"ide","NNP","None","ide","ide", 5
"compelling","JJ","None","compelling","compel", 5
"prototype","VB","None","prototype","prototyp", 5
"heavily","RB","heavy.r.01","heavily","heavili", 5
"fix","NN","repair.n.01","fix","fix", 5
"natural","JJ","natural.a.01","natural","natur", 5
"stripe","NNP","stripe.n.02","stripe","stripe", 5
"mostly","RB","largely.r.01","mostly","mostli", 5
"instance","NN","example.n.01","instance","instanc", 5
"method","NN","method_acting.n.01","method","method", 5
"pushing","VBG","press.v.11","pushing","push", 5
"silicon","NN","silicon.n.01","silicon","silicon", 5
"assisting","VBG","serve.v.10","assisting","assist", 5
"atpg","NNP","None","atpg","atpg", 5
"memory","NNP","memory.n.03","memory","memori", 5
"clock","NN","clock.n.01","clock","clock", 5
"pcie","NNP","None","pcie","pcie", 5
"developers","NNP","developer.n.02","developers","develop", 5
"product","NNP","merchandise.n.01","product","product", 5
"get","VB","suffer.v.02","get","get", 5
"panasonic","NNP","None","panasonic","panason", 5
"intern","NN","intern.n.01","intern","intern", 5
"best-in-class","NN","None","best-in-class","best-in-class", 5
"valid","JJ","valid.a.01","valid","valid", 5
"accounts","NNS","account.n.07","accounts","account", 5
"green","JJ","green.a.02","green","green", 5
"technologies","IN","technology.n.01","technologies","technolog", 5
"media","NNS","medium.n.06","medium","media", 5
"2011","CD","None","2011","2011", 5
"working","JJ","None","working","work", 5
"altec","NNP","None","altec","altec", 5
"intelligence","NN","news.n.01","intelligence","intellig", 5
"oracle","NNP","oracle.n.02","oracle","oracl", 5
"automotive","NNP","None","automotive","automot", 5
"component","JJ","None","component","compon", 5
"lab","JJ","None","lab","lab", 5
"matlab","NNP","None","matlab","matlab", 5
"guru","NN","guru.n.03","guru","guru", 5
"alone","RB","entirely.r.02","alone","alon", 5
"perspectives","NNS","perspective.n.02","perspective","perspect", 5
"job","NN","job.n.04","job","job", 5
"wireless","NN","radio_receiver.n.01","wireless","wireless", 5
"packard","NNP","None","packard","packard", 5
"rely","VBP","trust.v.01","rely","reli", 5
"provides","NNS","None","provides","provid", 5
"rf","NNP","reticular_formation.n.01","rf","rf", 5
"integrated","VBN","integrate.v.03","integrated","integr", 5
"junior","NNP","junior.n.01","junior","junior", 5
"sms","NNP","samarium.n.01","sms","sm", 5
"weekly","NNP","weekly.n.01","weekly","weekli", 5
"human","NNP","homo.n.02","human","human", 5
"executive","NNP","executive.n.02","executive","execut", 5
"date","NN","date.n.08","date","date", 5
"erp","NNP","None","erp","erp", 5
"jobs","NNP","job.n.09","jobs","job", 5
"email*","NNP","None","email*","email*", 5
"password*","NNP","None","password*","password*", 5
"forgot","NNP","None","forgot","forgot", 5
"effects","NNS","effects.n.01","effect","effect", 5
"square","NNP","square.n.07","square","squar", 5
"learn","VBP","memorize.v.01","learn","learn", 5
"community","NN","residential_district.n.01","community","commun", 5
"shops","NNS","shop_class.n.01","shop","shop", 5
"works","VBZ","solve.v.01","work","work", 5
"surgical","NNP","None","surgical","surgic", 5
"files","NNS","file.n.04","file","file", 5
"study","NN","study.n.09","study","studi", 5
"collection","NN","collection.n.04","collection","collect", 5
"general","NNP","general.n.02","general","gener", 5
"startups","NNS","inauguration.n.01","startup","startup", 5
"relates","VBZ","relate.v.05","relates","relat", 5
"overseeing","VBG","oversee.v.01","overseeing","overse", 5
"audio","JJ","None","audio","audio", 5
"neural","JJ","nervous.a.03","neural","neural", 5
"chemical","NNP","chemical.n.01","chemical","chemic", 5
"mexico","NNP","mexico.n.01","mexico","mexico", 5
"share","NNP","share.n.02","share","share", 5
"ton","NN","short_ton.n.01","ton","ton", 5
"operational","NNP","None","operational","oper", 5
"patient","NN","affected_role.n.01","patient","patient", 5
"cameras","NNS","camera.n.01","camera","camera", 5
"folks","NNS","folk_music.n.01","folk","folk", 5
"selected","VBN","choose.v.01","selected","select", 5
"acting","VBG","act.v.08","acting","act", 5
"drawings","NNS","lottery.n.02","drawing","draw", 5
"modeling","NN","modeling.n.02","modeling","model", 5
"autocad","NNP","None","autocad","autocad", 5
"obtain","VB","receive.v.02","obtain","obtain", 5
"gameplay","NN","None","gameplay","gameplay", 5
"date","NNP","date.n.08","date","date", 5
"materials","NNS","material.n.02","material","materi", 5
"track","VB","chase.v.01","track","track", 5
"subsequently","RB","subsequently.r.01","subsequently","subsequ", 5
"cnn","NNP","None","cnn","cnn", 5
"sports","NNP","sport.n.04","sports","sport", 5
"vulnerabilities","NNS","vulnerability.n.01","vulnerability","vulner", 5
"self","NN","self.n.02","self","self", 5
"packaging","VBG","box.v.01","packaging","packag", 5
"happen","NN","None","happen","happen", 5
"investigate","VB","investigate.v.01","investigate","investig", 5
"making","VBG","make.v.48","making","make", 5
"facing","NN","lining.n.03","facing","face", 5
"leap","NNP","leap.n.04","leap","leap", 5
"cutting","VBG","cut.v.08","cutting","cut", 5
"internationally","RB","internationally.r.01","internationally","intern", 5
"ethnic","JJ","None","ethnic","ethnic", 5
"candidates","NNS","campaigner.n.01","candidates","candid", 5
"pre-sales","NNP","None","pre-sales","pre-sal", 5
"excel","VB","excel.v.01","excel","excel", 5
"facilities","NNP","facility.n.04","facilities","facil", 5
"x","NNP","x.n.02","x","x", 5
"amounts","NNS","sum.n.02","amount","amount", 5
"capture","NN","capture.n.05","capture","captur", 5
"carta","NNP","None","carta","carta", 5
"beverage","NNP","beverage.n.01","beverage","beverag", 5
"distributors","NNS","distributor.n.04","distributor","distributor", 5
"goods","NNS","commodity.n.01","good","good", 5
"safety","NN","base_hit.n.01","safety","safeti", 5
"zero","NNP","zero.n.04","zero","zero", 5
"ebay","NN","None","ebay","ebay", 5
"ceph","NNP","None","ceph","ceph", 5
"fusion","NN","fusion.n.05","fusion","fusion", 5
"in-memory","JJ","None","in-memory","in-memori", 5
"guest","JJS","None","guest","guest", 5
"requires","VBZ","command.v.02","requires","requir", 5
"non-relational","JJ","None","non-relational","non-rel", 5
"robot","NNP","automaton.n.02","robot","robot", 5
"talents","NNS","talent.n.02","talent","talent", 5
"eaze","NNP","None","eaze","eaz", 5
"banking","NNP","banking.n.01","banking","bank", 5
"rosendin","NNP","None","rosendin","rosendin", 5
"fabric","NN","framework.n.02","fabric","fabric", 5
"ride","NN","ride.n.02","ride","ride", 5
"module","NN","module.n.04","module","modul", 5
"go","VB","die.v.01","go","go", 5
"safebuilt","NNP","None","safebuilt","safebuilt", 5
"cdhi","NNP","None","cdhi","cdhi", 5
"ucsf","NNP","None","ucsf","ucsf", 5
"possess","NN","posse.n.01","posse","possess", 5
"l","NN","liter.n.01","l","l", 5
"syst","VBP","None","syst","syst", 5
"la","JJ","None","la","la", 5
"industrielle","JJ","None","industrielle","industriel", 5
"d'entra","JJ","None","d'entra","d'entra", 5
"pour","VBP","decant.v.01","pour","pour", 5
"2-3","CD","None","2-3","2-3", 5
"190,000","CD","None","190,000","190,000", 5
"bots","NNS","bot.n.01","bot","bot", 5
"sla","NNP","None","sla","sla", 5
"oozie","NNP","None","oozie","oozi", 5
